,name,address,kurtosis_oxygen,occupation,pregnant,education-num,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss,workclass
3418,Joseph Conn,"PSC 8070, Box 8717
APO AE 45843",0.5260486999999999, Tech-support,f,14.0,24.33292136,,58.82409502,0.0,-0.12743990800000002,4.9704123330000005,"Asian-Pac-Islander|India
Masters -- Widowed|Unmarried",110998.0,1.0,37.73329692, <=50K,110.5510033,40.0,0.0, Private
3419,Henry Patterson,"Unit 1158 Box 3681
DPO AE 87486",9.339818535, Other-service,f,15.0,-0.742983306,132.2109375,15.68893636,0.0,107.19895020000001,-0.19854739100000002,"White|United-States
Prof-school -- Never-married|Not-in-family",186410.0,0.0,55.35660704, >50K,2.592809365,60.0,0.0, Self-emp-inc
3420,Vance Mcdonald,"230 Fletcher Harbor Suite 801
East Tracy, WA 63551",9.198938946, Exec-managerial,f,13.0,0.131425498,137.9296875,18.10321837,0.0,94.39367647,-0.094887839,"White|United-States
Bachelors -- Divorced|Not-in-family",423217.0,1.0,52.98027103, <=50K,2.370401338,50.0,0.0, Self-emp-inc
3421,John Wagers,"777 Bonilla Avenue
Loriborough, NC 79735",7.430472002, Exec-managerial,f,13.0,-0.34307040200000005,118.9609375,18.76357677,7298.0,67.04777356,0.10724025300000001,"White|United-States
Bachelors -- Married-civ-spouse|Husband",332884.0,0.0,53.808892500000006, >50K,3.4489966560000003,65.0,0.0, Private
3422,John Leon,"180 Long Lakes
East Melissa, VT 75450",8.821718097, Craft-repair,f,7.0,1.4822092580000001,,16.12455909,0.0,93.1796507,0.649429729,"Black|Jamaica
11th -- Never-married|Not-in-family",283092.0,0.0,40.03470174, <=50K,2.3603678930000003,35.0,0.0, Private
3423,Ronald Lamaster,"827 Anthony Garden
Jilltown, OR 95645",10.75668546, Transport-moving,f,4.0,0.381448399,148.03125,15.48409707,0.0,131.00585139999998,-0.3651613970000001,"White|United-States
7th-8th -- Married-spouse-absent|Not-in-family",149640.0,0.0,43.62212338, <=50K,1.876254181,45.0,0.0, Private
3424,Jaime Meyer,"74847 Morris Valley Suite 744
North Carrie, MD 16982",9.25555445, Prof-specialty,f,13.0,0.559545348,,14.08393687,0.0,116.46412990000002,0.043079492999999996,"White|United-States
Bachelors -- Married-civ-spouse|Husband",41258.0,0.0,42.65567121, <=50K,2.347826087,50.0,0.0, Self-emp-not-inc
3425,Jeffrey Parizo,"8092 Christina Falls
Port Jillhaven, RI 15684",8.667335968, Craft_repair,f,11.0,-0.021364361000000002,116.8359375,17.27524294,0.0,89.7861223,0.368218272,"White|United-States
Assoc-voc -- Married-civ-spouse|Husband",327573.0,1.0,48.03331808, <=50K,2.7382943139999996,40.0,0.0, Private
3426,Brent Burrell,"84819 Scott Vista
Kevinfurt, NE 29868",-1.032909402, Transport-moving,F,12.0,0.248748317,89.765625,74.01370209999997,0.0,-0.788346015,0.569731428,"Black|United-States
Assoc-acdm -- Never-married|Not-in-family",279272.0,0.0,51.70884299, <=50K,124.7190635,60.0,0.0, Private
3427,Daniel Zolezzi,"336 Edwin Stream Suite 817
Codyview, CO 45355",6.503427075, Prof-specialty,f,16.0,0.626147676,111.734375,27.3037772,0.0,43.90227971,0.168150684,"White|United-States
Doctorate -- Never-married|Not-in-family",112074.0,0.0,42.34133699, <=50K,4.932274247,45.0,0.0, State-gov
3428,Roberto Navarro,"60324 Carol Drive
West Jennifer, CO 46903",14.06965678, Exec-managerial,f,13.0,1.00128592,96.1015625,12.62487972,0.0,223.92856609999998,0.623215838,"White|United-States
Bachelors -- Never-married|Not-in-family",50276.0,0.0,45.08738734, <=50K,1.102006689,40.0,0.0, Private
3429,Mark Partridge,"6877 Ortiz Garden
Longborough, IN 76941",5.192773143, Craft-repair,f,9.0,-0.10926162699999999,116.8125,34.58215476,0.0,27.41614736,-0.055749177999999996,"White|United-States
HS-grad -- Never-married|Own-child",62952.0,0.0,4725.88864, <=50K,7.704849498,40.0,0.0, Private
3430,Mauricio Thornbury,"608 Laurie Gardens Suite 395
Evansmouth, KY 68285",13.64141799, Craft-repair,f,10.0,0.089984871,114.375,12.76772737,0.0,216.62307259999997,0.153182814,"White|United-States
Some-college -- Married-civ-spouse|Husband",192900.0,0.0,45.71634691, >50K,1.2148829429999999,40.0,0.0, Private
3431,Bobby Hill,"79866 Andrews Ford
Pedrostad, WI 68777",10.84058444, Prof-specialty,f,16.0,-0.718253145,119.1640625,12.78849956,8614.0,160.0026522,0.12258124599999999,"White|United-States
Doctorate -- Divorced|Not-in-family",117583.0,0.0,56.19549823, >50K,1.872909699,60.0,0.0, State-gov
3432,Steve Flores,"9703 Hopkins Wells
South Samanthaside, IA 58115",4.8893957939999995, Prof-specialty,f,13.0,0.081008978,116.828125,32.13074427,0.0,24.07380615,0.49227403399999997,"White|United-States
Bachelors -- Married-civ-spouse|Husband",86643.0,0.0,51.57050837, >50K,6.943143813,45.0,0.0, Local-gov
3433,Charles Parrish,"96531 Zuniga Drive
Herreramouth, NY 66332",1.907728637, Machine-op-inspct,f,9.0,-0.057238775,139.765625,73.82036654,0.0,1.910371429,-0.28414511,"Other|Mexico
HS-grad -- Married-civ-spouse|Husband",223231.0,0.0,54.44427833, <=50K,33.52842809,40.0,0.0, Private
3434,Guy Chan,"48466 Bell Villages Apt. 316
Lopezbury, MN 01523",1.805223566, Machine-op-inspct,FALSE,9.0,-0.266440681,124.0546875,66.52779287,0.0,1.6297861630000001,0.174657155,"White|United-States
HS-grad -- Married-civ-spouse|Husband",185385.0,0.0,54.16385854, <=50K,31.48996656,40.0,0.0, Private
3435,Richard Causey,"15539 Williamson Manors Suite 557
Smithview, MD 95542",-0.33618311799999995, Adm_clerical,f,9.0,31.12910769,10.6875,64.39476214,10520.0,-0.8685526,5.473132541,"White|United-States
HS-grad -- Divorced|Not-in-family",128715.0,1.0,33.90237593, >50K,157.96739130000003,40.0,0.0, Private
3436,Shawn Neveu,"4449 Sherman Harbors Suite 991
Staceyview, MA 11967",8.077029276000001, Other-service,f,6.0,-0.475249405,,15.3515358,0.0,86.60410652,0.179064823,"White|Mexico
10th -- Never-married|Other-relative",216867.0,0.0,54.12090809, <=50K,2.789297659,30.0,0.0, Private
3437,James Montgomery,"96468 Brady Pines Apt. 278
Austinburgh, MA 82482",8.310427697, Exec-managerial,f,13.0,-0.131236973,117.015625,17.06308323,3325.0,83.10161316,0.011144016999999999,"White|United-States
Bachelors -- Never-married|Not-in-family",167835.0,0.0,52.38215708, <=50K,2.855351171,40.0,0.0, Private
3438,Vincent Rosa,"95602 Gordon Junctions
North Meganbury, OR 60560",13.37211061, Adm-clerical,f,9.0,0.018097348,124.2265625,10.96805533,0.0,256.5692616,-0.078626992,"White|United-States
HS-grad -- Never-married|Own-child",204641.0,0.0,49.76463586, <=50K,1.653846154,20.0,0.0, Private
3439,Hyman Torres,"8248 Christopher Walks
Gilbertview, MI 79649",9.062318492000001, Prof-specialty,f,13.0,0.5001077970000001,124.3203125,14.794084699999996,0.0,106.476248,0.27981482,"White|United-States
Bachelors -- Never-married|Not-in-family",311376.0,0.0,4222.057659, <=50K,2.454013378,40.0,0.0, Private
3440,Douglas Staten,"PSC 9220, Box 1904
APO AE 09496",8.473206101, Craft_repair,f,4.0,0.345731241,??	,19.65689572,0.0,82.00362639,0.156673665,"White|United-States
7th-8th -- Married-civ-spouse|Husband",151771.0,0.0,44.24336771, <=50K,3.27173913,40.0,0.0, Private
3441,Ralph Deangelis,"1760 Nicole Locks Suite 076
South Dennis, WA 38372",11.31013456, Craft-repair,f,4.0,0.45719886,,15.71996073,0.0,137.8610392,-0.400622044,"White|United-States
7th-8th -- Married-civ-spouse|Husband",236769.0,0.0,43.04347976, <=50K,1.5861204009999998,40.0,0.0, Self-emp-not-inc
3442,Johnny Reynolds,"326 Jose Junction
Port Nicholas, MN 93755",4.16005962, Adm-clerical,f,9.0,-0.54103849,123.5625,37.00050632,0.0,16.30949301,0.030084207999999998,"White|United-States
HS-grad -- Married-civ-spouse|Husband",140319.0,0.0,55.55160186, <=50K,9.012541806,50.0,0.0, Self-emp-inc
3443,Michael Barnes,"602 Mary Underpass Apt. 837
East Deanna, KY 62482",0.485746675, Exec-managerial,f,9.0,18.12867716,49.703125,86.54349920000001,0.0,-1.160444923,3.686563982,"White|United-States
HS-grad -- Divorced|Not-in-family",33117.0,1.0,33.44943931, <=50K,92.96571906,50.0,0.0, Private
3444,John Morgan,"61071 Jones Skyway Apt. 036
Padillaborough, NC 20135",12.30796981, Sales,f,13.0,0.368981957,101.7109375,15.47238306,0.0,160.82880790000004,0.461345706,"White|Germany
Bachelors -- Divorced|Not-in-family",207489.0,0.0,42.71327961, <=50K,1.3879598659999999,50.0,0.0, Self-emp-inc
3445,Philip Vawter,"93842 Samantha Valley
Tonyaberg, MN 00594",3.396264257, Farming-fishing,f,9.0,8.173755039,62.96875,50.02722122,0.0,10.97318827,2.655383164,"White|United-States
HS-grad -- Married-civ-spouse|Husband",78383.0,1.0,45.83444009, <=50K,16.56103679,45.0,0.0, Self-emp-not-inc
3446,Roger Lewis,"40348 Anderson Fields Suite 311
Robinsonview, IL 51929",13.55265564, Farming-fishing,f,10.0,-0.14995187199999999,"nan
",11.62769744,0.0,231.4907706,0.451433221,"White|United-States
Some-college -- Never-married|Not-in-family",155343.0,0.0,49.09387681, <=50K,1.2140468229999999,72.0,0.0, Self-emp-not-inc
3447,Raymond Mitchell,"93046 Moore Road Suite 855
East Marcborough, AL 75974",9.643034989, Sales,f,13.0,0.7496386540000001,,14.29335303,0.0,122.5283854,0.250128273,"White|United-States
Bachelors -- Married-civ-spouse|Husband",136480.0,0.0,45.69489977, >50K,2.254180602,60.0,0.0, Private
3448,Alex Stubblefield,"PSC 1476, Box 5156
APO AE 20184",11.33020263, Craft-repair,f,12.0,0.35723879799999997,,12.02463014,0.0,183.93621000000002,-0.135417258,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",195602.0,0.0,45.31962161, <=50K,1.821070234,44.0,0.0, Private
3449,Richard Walker,"0491 Carla Lodge
Port Samuel, ME 04648",15.19977799, Priv-house-serv,f,9.0,0.34544025,106.59375,11.59572779,0.0,264.2837707,0.37752650600000004,"Black|?
HS-grad -- Never-married|Unmarried",189674.0,0.0,45.76168524, <=50K,0.9306020070000001,28.0,0.0, Private
3450,Carl Hornsby,"37574 Davis Camp
Josephside, MO 35553",9.101964353, Craft_repair,f,9.0,0.72299483,101.8828125,19.53976491,0.0,90.41987814,0.584880434,"White|United-States
HS-grad -- Married-civ-spouse|Husband",181091.0,0.0,44.30163320000001, >50K,2.64548495,50.0,0.0, Private
3451,Linwood Jackson,"00250 Maria Track Suite 373
South Pamela, AK 36714",8.253149279, Tech-support,f,10.0,-0.099090105,120.40625,17.01419077,0.0,80.74722841,0.187578178,"White|United-States
Some-college -- Divorced|Not-in-family",189589.0,0.0,55.29712887, <=50K,2.580267559,40.0,0.0, Private
3452,Ernest Thorson,"072 Brown Row
Fitzpatrickview, OH 35177",8.112775873, Exec-managerial,f,9.0,0.239359495,,19.67547066,0.0,71.31296431,0.40218036100000004,"White|United-States
HS-grad -- Separated|Not-in-family",90614.0,0.0,47.52541402, <=50K,2.717391304,50.0,0.0, Self-emp-not-inc
3453,Richard Wilson,"75397 Joseph Villages
Bradleymouth, SD 17824",1.309008666, Prof-specialty,f,13.0,31.87811134,32.7578125,70.15343581,0.0,0.743217219,5.264754928,"White|United-States
Bachelors -- Separated|Unmarried",106982.0,1.0,29.80371886, <=50K,55.73411371,40.0,0.0, Local-gov
3454,Nestor Evener,"607 Phillip Green
West Joseph, NJ 33477",9.597763259, Tech-support,f,13.0,-0.398664735,139.2578125,18.31139344,0.0,98.2654565,0.08880174699999999,"White|United-States
Bachelors -- Never-married|Not-in-family",69132.0,1.0,52.00334215, <=50K,2.134615385,37.0,0.0, Private
3455,Michael Foster,"453 Guzman Ranch
Port Dawnmouth, IN 29587",10.63411436, Craft-repair,f,9.0,-0.033127005,140.421875,16.964921,0.0,126.0734973,-0.159950869,"White|United-States
HS-grad -- Never-married|Own-child",102476.0,0.0,47.14101342, <=50K,1.942307692,50.0,0.0, Self-emp-not-inc
3456,Edmund Watson,"4783 Julie Walk
Williamschester, CO 11012",4.40829565, Farming-fishing,f,13.0,0.08773285800000001,124.359375,35.62737709,0.0,19.14323004,-0.075299617,"White|United-States
Bachelors -- Married-civ-spouse|Husband",149218.0,0.0,46.58640064, >50K,8.898829431000001,70.0,0.0, Self-emp-inc
3457,Michael Bloomfield,"5389 Dana Circle
Judymouth, LA 91062",10.74133335, Sales,f,,-0.470399941,,,0.0,158.7933521,,"White|United-States
Assoc-voc -- Married-civ-spouse|Husband",57758.0,0.0,, >50K,1.928929766,60.0,0.0, Self-emp-not-inc
3458,Marcus Martin,"0767 Cheryl Spring Suite 383
Smithburgh, NC 38688",10.36313869, Prof_specialty,f,14.0,0.138229615,,17.94974351,0.0,116.17672900000001,-0.442946116,"White|Canada
Masters -- Divorced|Unmarried",162566.0,0.0,49.30169536, <=50K,2.160535117,50.0,0.0, Local-gov
3459,Walter Chaney,"36704 Natalie Pine
North Staceyberg, MI 78155",4.007591369, Prof-specialty,f,15.0,0.027821382999999998,,36.53847378,0.0,15.17315434,-0.106715533,"White|United-States
Prof-school -- Married-civ-spouse|Husband",195253.0,0.0,51.45549918, >50K,9.277591973,45.0,0.0, Self-emp-not-inc
3460,Michael Vue,"2518 Trevino Springs
South Abigail, TX 31896",10.65475461, Machine-op-inspct,f,5.0,9.630447686,78.421875,19.73526698,0.0,116.1453043,2.05681164,"White|United-States
9th -- Never-married|Not-in-family",127185.0,1.0,33.08171922, <=50K,2.002508361,40.0,0.0, Private
3461,Charles Wing,"752 Jeffrey Mountains
West Amyfurt, WA 37220",9.14320766, Sales,f,9.0,-0.11583859699999999,118.53125,18.55261307,0.0,90.29219986,0.084105794,"Asian-Pac-Islander|United-States
HS-grad -- Never-married|Own-child",83891.0,0.0,51.13461668, <=50K,2.330267559,40.0,0.0, Private
3462,Lyle Jones,"110 Hunt Forest
Evanfurt, NY 43399",10.09580047, Adm-clerical,f,9.0,-0.28414314,121.921875,14.39121749,0.0,130.7173256,0.09509435699999999,"White|United-States
HS-grad -- Married-spouse-absent|Not-in-family",124020.0,0.0,52.64631536, <=50K,2.227424749,40.0,0.0, Private
3463,Robert Breeden,"179 Coleman Views Suite 111
Christophertown, PA 26925",8.490664705, Prof-specialty,f,15.0,0.45031754700000004,105.2734375,17.69773933,0.0,81.51229523,0.512676158,"White|?
Prof-school -- Married-civ-spouse|Husband",185866.0,0.0,48.25303016, >50K,2.418896321,60.0,0.0, Private
3464,James Angell,"6951 Zachary Squares
Morrisonchester, TN 12179",3.7178383889999997, Exec_managerial,f,10.0,7.981250084,73.78125,45.11667756,0.0,12.73231408,2.0480639480000002,"Black|United-States
Some-college -- Married-civ-spouse|Husband",270985.0,1.0,35.79475728, <=50K,12.42056856,50.0,0.0, Private
3465,Christopher Jaeger,"182 Phillips Circle Suite 410
East Marvin, CA 38553",9.160413494, Prof-specialty,f,14.0,0.210040675,114.2421875,21.43774912,0.0,86.79110885,0.358801307,"White|United-States
Masters -- Never-married|Not-in-family",109684.0,0.0,45.83713459, <=50K,2.5259197319999998,35.0,1741.0, Local-gov
3466,Paul Warren,"815 Oscar Shores
Robertton, AR 97727",6.346589647999999, Exec-managerial,f,9.0,-0.185970298,	nan,29.9448464,0.0,40.28723194,0.450009506,"White|United-States
HS-grad -- Married-civ-spouse|Husband",200928.0,0.0,55.06233816, >50K,4.928093645,40.0,0.0, Private
3467,Richard Garcia,"71026 David Loaf
Krystalville, MD 97294",8.415049083, Sales,f,9.0,-0.31795422100000004,94.5234375,21.74737463,0.0,73.05479743,0.406695407,"White|United-States
HS-grad -- Married-civ-spouse|Husband",191069.0,0.0,51.04929677, >50K,2.871237458,40.0,0.0, Private
3468,Stephen Hahn,"2896 Whitney Creek
Shannonshire, VA 22736",9.035839702, Exec-managerial,f,9.0,-0.264675469,131.1484375,15.07179986,0.0,104.2679189,-0.20494247,"White|United-States
HS-grad -- Married-civ-spouse|Husband",22245.0,0.0,49.87000129, >50K,2.523411371,60.0,0.0, Private
3469,Charles Franks,"3380 Black Station Suite 767
South Nicole, AR 57770",6.027262065, Craft-repair,F,10.0,1.99733417,95.7734375,28.19417413,0.0,39.04775269,0.9122253370000001,"White|United-States
Some-college -- Never-married|Not-in-family",459465.0,1.0,42.85663142, <=50K,5.929765886,50.0,0.0, Private
3470,Gerald Yount,"73892 Christina Rue
Mooretown, ID 33237",6.148303907000001, Exec-managerial,f,10.0,-0.39579120700000003,138.515625,21.15381608,0.0,43.07213267,0.082385877,"White|United-States
Some-college -- Divorced|Unmarried",141483.0,0.0,51.84697803, <=50K,4.051839465,40.0,0.0, Private
3471,Barry Scovil,"558 Kimberly Prairie
Daisyton, ND 36753",2.918643281, Exec-managerial,FALSE,14.0,10.98865798,57.265625,57.08473083,0.0,7.086953376,2.602551079,"White|United-States
Masters -- Never-married|Not-in-family",49020.0,1.0,34.56775149, <=50K,19.17558528,40.0,1974.0, Private
3472,Earl Ross,"4694 Williams Islands
Ericberg, NE 76541",5.169073396, Craft-repair,f,9.0,0.17309434899999998,141.625,28.45140300000001,2907.0,28.18852697,-0.049849940999999995,"White|United-States
HS-grad -- Never-married|Own-child",385077.0,0.0,48.54170243, <=50K,6.391304347999999,40.0,0.0, Private
3473,Adrian Alford,"46915 Knox Falls
Hannahberg, UT 92015",4.741829678, Craft-repair,f,9.0,-0.36508711899999996,128.7265625,32.95685269,0.0,23.14206260000001,0.154874016,"Asian-Pac-Islander|Vietnam
HS-grad -- Never-married|Unmarried",268575.0,0.0,54.01587076, <=50K,8.102842809,40.0,0.0, Private
3474,David Mcclean,"762 Sean Mission Apt. 870
Port Brandyview, MA 09908",1.368009225, Farming-fishing,FALSE,11.0,11.10489679,44.890625,66.76314225,0.0,0.792437939,3.21315315,"White|United-States
Assoc-voc -- Married-civ-spouse|Husband",30759.0,1.0,41.57847144, <=50K,44.36538462,60.0,0.0, Self-emp-not-inc
3475,Jeffrey Spaulding,"6930 Thompson Garden Suite 674
Ashleyside, RI 84937",0.610825109, Exec_managerial,f,14.0,13.04605745,19.4140625,61.41001406,0.0,-0.194554797,3.7050142939999997,"White|United-States
Masters -- Divorced|Unmarried",124071.0,1.0,46.19109887, >50K,96.02842809,65.0,0.0, Local-gov
3476,William Harris,"839 Pope Divide Suite 058
Laraburgh, WY 96151",0.25429755600000004, Craft-repair,f,9.0,38.72489612,,66.35820746,0.0,-1.026766473,6.143548189,"White|United-States
HS-grad -- Married-civ-spouse|Husband",337378.0,1.0,-3325.187965, <=50K,113.8687291,40.0,0.0, Private
3477,Tim Price,"4811 Raymond Locks Suite 069
East Michael, PA 07829",2.113520797, Prof-specialty,f,11.0,-0.037319412999999996,118.640625,64.14171077,0.0,3.05532806,0.192504745,"Asian-Pac-Islander|United-States
Assoc-voc -- Widowed|Unmarried",334679.0,0.0,52.64188185, <=50K,28.86204013,40.0,0.0, Private
3478,Larry Hartzell,"030 Lisa Estates Suite 544
Smithshire, WV 89043",11.02527864, Prof-specialty,f,13.0,1.970177673,83.6015625,16.51724638,0.0,128.9578122,0.733184318,"White|United-States
Bachelors -- Married-civ-spouse|Husband",127139.0,0.0,37.65869335, >50K,1.698160535,40.0,0.0, Private
3479,Edward Bragg,"69225 Phillips Island
Zacharyberg, NC 71838",8.234028586, Transport-moving,f,9.0,2.07129864,,23.29100592,0.0,71.82466765,0.590314288,"White|Italy
HS-grad -- Married-civ-spouse|Husband",573583.0,0.0,36.77549804, >50K,3.317725753,48.0,0.0, Private
3480,Charles Gamboa,"6628 Davis Station Apt. 737
Port Kenneth, AL 38732",3.9925329510000003, Sales,f,13.0,-0.43047038600000004,113.109375,41.73510235,0.0,14.83527318,-0.065818006,"White|United-States
Bachelors -- Never-married|Not-in-family",189759.0,0.0,50.18594088, <=50K,10.55602007,40.0,0.0, Private
3481,Stephen Caravati,"398 Ricardo Loaf
East April, MN 50322",10.14673318, Craft-repair,f,9.0,0.860092995,,19.14167399,0.0,107.6216551,0.41714868,"White|United-States
HS-grad -- Married-civ-spouse|Husband",247321.0,1.0,41.84177787, <=50K,2.08277592,45.0,0.0, Private
3482,Ray Adams,"03096 Price Shores Apt. 012
Hughesstad, PA 39281",10.13010001, Adm_clerical,f,9.0,1.689406634,94.6015625,13.89710734,0.0,133.3467684,0.6067621360000001,"White|United-States
HS-grad -- Never-married|Own-child",78817.0,0.0,38.04465712, <=50K,2.002508361,20.0,0.0, Private
3483,Terrell Taylor,"USCGC Jenkins
FPO AE 81537",8.700077019, Other-service,f,10.0,1.1290647329999999,87.0625,15.84564913,0.0,94.21052206,0.59585834,"White|United-States
Some-college -- Separated|Not-in-family",177121.0,0.0,43.6156419, <=50K,2.3779264209999997,58.0,0.0, Private
3484,Avery Kulesza,"3221 David Underpass Suite 028
Lake Mercedes, ID 57118",3.229605592, Prof-specialty,f,13.0,3.038829789,78.375,49.78178382,0.0,9.804832999,1.571888685,"White|United-States
Bachelors -- Never-married|Not-in-family",187327.0,1.0,44.91554575, <=50K,16.47575251,40.0,0.0, Private
3485,Ulysses Taylor,"3811 Petersen Causeway Apt. 057
Jarvisland, ND 21124",14.91516075, Adm-clerical,f,10.0,-0.025589422999999997,108.4453125,13.44489759,0.0,242.5010023,0.309100104,"White|United-States
Some-college -- Never-married|Own-child",41432.0,0.0,51.18911148, <=50K,1.143812709,46.0,0.0, Private
3486,Dylan Everly,"5529 Walker Course Suite 292
Michaelmouth, KY 15540",6.250715402999999, Adm-clerical,f,9.0,0.4555624720000001,102.234375,28.10226412,0.0,39.41359715,0.543618819,"White|United-States
HS-grad -- Divorced|Not-in-family",20296.0,0.0,44.50780907, >50K,4.75083612,37.0,0.0, Private
3487,David Lewis,"770 Johnson Centers Suite 086
New Julieshire, KS 42767",7.1910947610000004, Handlers-cleaners,f,8.0,-0.29341351,,21.95656101,0.0,60.33189891,0.082997483,"Amer-Indian-Eskimo|United-States
12th -- Never-married|Own-child",23037.0,0.0,-5033.767264, <=50K,4.209866221,40.0,0.0, Private
3488,Walter Hicks,"97354 Allen Ramp
West Thomasside, NH 64471",11.04096646, Transport-moving,f,9.0,-0.380074949,131.140625,13.07045349,0.0,155.49345309999995,-0.044427931,"White|United-States
HS-grad -- Married-civ-spouse|Husband",102193.0,0.0,5559.377415, <=50K,1.601170569,45.0,0.0, Private
3489,Joseph Ponce,"81747 Cheryl Street Suite 277
West Jameshaven, MD 99731",3.0840543869999997, Sales,f,13.0,1.526599702,,51.1758415,0.0,8.372713105,1.01242898,"White|United-States
Bachelors -- Never-married|Not-in-family",162228.0,1.0,44.22847453, <=50K,16.86204013,48.0,0.0, Private
3490,Joe Duggan,"59908 Collins Street Apt. 831
Port Lorifurt, VA 34732",10.25897623, Exec-managerial,f,9.0,-0.005771135,102.0234375,16.07736679,0.0,113.9524153,0.371094507,"White|United-States
HS-grad -- Divorced|Unmarried",257764.0,0.0,51.34236568, <=50K,1.772575251,40.0,0.0, Self-emp-inc
3491,Daniel Martinez,"2919 Nancy Common
Grahamburgh, SC 98783",8.329993561, Adm-clerical,f,9.0,1.146827573,136.703125,20.28361056,0.0,75.45181666,-0.24972072399999998,"White|United-States
HS-grad -- Divorced|Not-in-family",239880.0,0.0,38.06826914, <=50K,2.739966555,8.0,0.0, Private
3492,Erik Walker,"439 Scott Estate
Diazside, MN 04523",11.71699245, Craft-repair,f,9.0,0.357874115,92.1171875,17.4901469,0.0,141.5688323,0.58327854,"White|England
HS-grad -- Married-civ-spouse|Husband",179337.0,0.0,48.602761799999996, <=50K,1.560200669,60.0,0.0, Self-emp-not-inc
3493,Humberto Perez,"045 Robert Crossing Apt. 365
Lewisfort, KY 80294",1.973673767, Machine-op-inspct,f,9.0,-0.698371022,125.21875,52.08704271,0.0,2.9188845160000003,0.021157045,"Asian-Pac-Islander|China
HS-grad -- Married-civ-spouse|Other-relative",135643.0,0.0,57.25695066, <=50K,25.91220736,40.0,0.0, Private
3494,Phillip Green,"1949 Joseph Glens
Heidimouth, MN 11480",8.649224175, Adm_clerical,f,10.0,-0.453282597,122.078125,16.73899986,0.0,90.91203803,0.141452432,"White|United-States
Some-college -- Divorced|Unmarried",117814.0,0.0,56.8557123, <=50K,2.8152173910000005,38.0,0.0, Private
3495,Kevin Chauez,"658 Carter Pines
Watkinstown, OH 56928",4.134948641, Adm-clerical,f,12.0,-0.11287715400000001,,44.43700976,0.0,16.12329194,0.850746019,"Black|Jamaica
Assoc-acdm -- Never-married|Unmarried",118909.0,1.0,57.46088811, <=50K,11.2951505,40.0,0.0, Private
3496,Phillip Melvin,"703 Richard Cliffs
Port Jeremy, PA 47362",8.847060378, Prof-specialty,f,13.0,0.807183869,,14.78148765,0.0,101.3059526,0.334408321,"White|United-States
Bachelors -- Divorced|Unmarried",33373.0,0.0,42.38668185, <=50K,2.408026756,40.0,0.0, Local-gov
3497,David Davis,"60347 Meagan Gateway
Copelandtown, CO 32371",11.27100426, ?,f,3.0,0.232529132,115.3515625,12.05071105,0.0,182.637098,0.156417671,"Black|United-States
5th-6th -- Widowed|Unmarried",251804.0,0.0,43.86050149, <=50K,1.85451505,30.0,0.0, ?
3498,Jerald Spier,"7224 Beth Points
Montesport, ND 65405",9.985311486, Exec-managerial,F,14.0,0.029416775,118.7578125,12.91323816,0.0,145.0212062,0.215271455,"White|United-States
Masters -- Married-civ-spouse|Husband",122385.0,0.0,46.03645738, >50K,2.287625418,40.0,0.0, Private
3499,Joseph Taylor,"95486 George Camp Apt. 999
Robinsonland, NJ 49665",9.340399924, Exec_managerial,f,13.0,0.7720840659999999,102.859375,16.62142744,0.0,106.5922892,0.39088774299999995,"White|United-States
Bachelors -- Married-civ-spouse|Husband",241998.0,0.0,41.62570089, >50K,2.418896321,45.0,0.0, Private
3500,Oliver Starr,"947 Kelsey Ports
Jenniferfurt, UT 77394",1.726342662, Adm-clerical,f,12.0,17.40835227,,62.85762711,7688.0,2.2077745319999997,3.7896541939999997,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",325353.0,1.0,37.43707937, >50K,37.30434783,42.0,0.0, Private
3501,Albert Linquist,"55902 Washington Well Suite 673
South Autumn, NM 77548",11.03400466, Adm-clerical,f,10.0,0.682166046,??,18.23637615,0.0,125.7820957,0.326217996,"White|United-States
Some-college -- Divorced|Unmarried",215419.0,0.0,42.37542562, <=50K,1.753344482,40.0,0.0, Local-gov
3502,Jerry Keenan,"Unit 4528 Box 9668
DPO AE 91246",13.238377700000001, Exec-managerial,f,14.0,-0.169972974,117.3828125,15.59883637,0.0,183.04375430000002,0.050983377,"White|United-States
Masters -- Married-civ-spouse|Husband",204447.0,0.0,48.17775049, >50K,1.272575251,43.0,0.0, Local-gov
3503,David Washington,"276 Mark Cliff Suite 757
East Kimberlyborough, SD 19847",9.179361433, Sales,f,14.0,0.714221401,95.796875,20.91553837,0.0,88.4844543,0.421323114,"White|United-States
Masters -- Married-civ-spouse|Husband",169112.0,0.0,42.86941643, >50K,2.530936455,40.0,0.0, Private
3504,Michael Lantz,"72248 Graham Well
Lake Hector, DC 57505",10.539867800000001, Handlers_cleaners,FALSE,9.0,-0.670209223,125.8046875,16.39403706,0.0,128.21529850000002,0.095915902,"White|United-States
HS-grad -- Never-married|Not-in-family",305466.0,0.0,58.94781307, <=50K,2.221571906,40.0,0.0, Private
